"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Taichung, Taiwan","AD00094","J1230",2023-10-17,2.7,9,48.3,56,12.9,53
"Tainan, Taiwan","AD00403","J0999",2023-10-17,23.7,72,78.1,97.7,45.8,34.5
"Amity University Manesar, India","AD00409","J1179",2023-10-16,23.7,72,2.9,5.7,38.9,17.2
"Taichung, Taiwan","AD00094","J1230",2023-10-16,23.7,72,32.6,43.6,16.3,47.1
"Amity University Manesar, India","AD00409","J1179",2023-10-15,23.7,72,2.2,4.4,39.6,18.8
"Tainan, Taiwan","AD00403","J0997",2023-10-15,1.7,6,64.3,72.9,37.6,41.2
"Amity University Manesar, India","AD00409","J1179",2023-10-14,23.6,72,10.2,16.2,39.9,24.4
"Taichung, Taiwan","AD00094","J1258",2023-10-14,14.3,44,22.5,43.2,16,49.2
"Tainan, Taiwan","AD00403","J0997",2023-10-14,23.7,72,46.6,76.7,38.7,37.3
"Amity University Manesar, India","AD00408","J1303",2023-10-13,0,1,15.3,15.3,22.3,37.6
"Amity University Manesar, India","AD00409","J1179",2023-10-13,23.7,73,21.6,30.8,47.7,24.7
"Pretoria, South Africa","AD00103","J1126",2023-10-13,8.3,26,6.5,10.9,1.5,52.2
"Pretoria, South Africa","AD00405","J1299",2023-10-13,2,7,10.4,14.7,43.8,25.1
"Taichung, Taiwan","AD00094","J1258",2023-10-13,23.7,72,13.6,20.6,21.2,45.8
"Tainan, Taiwan","AD00403","J0997",2023-10-13,24,73,28.4,44.3,38.4,37.8
"Amity University Manesar, India","AD00408","J1303",2023-10-12,23.7,72,8.6,10.8,22.4,37.5
"Amity University Manesar, India","AD00409","J1179",2023-10-12,24,73,9.2,11,46.2,23.7
"Pretoria, South Africa","AD00103","J1126",2023-10-12,23.7,72,38.4,111.9,12.3,43.8
"Pretoria, South Africa","AD00405","J1299",2023-10-12,23.7,72,8.3,10.5,43.7,24.4
"Tainan, Taiwan","AD00403","J0997",2023-10-12,23.7,72,20.6,36.2,39.1,38.3
"Amity University Manesar, India","AD00408","J1303",2023-10-11,23.7,72,19.3,38.3,22,37.3
"Amity University Manesar, India","AD00409","J1179",2023-10-11,23.4,71,24.3,49.4,46.5,24
"Pretoria, South Africa","AD00405","J1299",2023-10-11,23.7,72,19.7,41,41.9,24.4
"Amity University Manesar, India","AD00408","J1303",2023-10-10,23.7,73,15.1,22.4,15.9,41.5
"Amity University Manesar, India","AD00409","J1179",2023-10-10,24,73,15.2,24.1,36.1,27.5
"Pretoria, South Africa","AD00405","J1299",2023-10-10,23.6,72,14.8,22.7,30.1,29
"Amity University Manesar, India","AD00408","J1303",2023-10-09,23.6,73,7.2,11.6,14.3,37.5
"Pretoria, South Africa","AD00405","J1299",2023-10-09,23.7,72,6.8,11.6,27.9,24.6
"Amity University Manesar, India","AD00408","J1303",2023-10-08,23.7,72,5,10.6,14.5,33.5
"Pretoria, South Africa","AD00405","J1299",2023-10-08,23.7,72,4.8,10.2,28.6,20.6
"Amity University Manesar, India","AD00408","J1303",2023-10-07,23.7,72,2.1,3.3,14.9,34.5
"Pretoria, South Africa","AD00103","J1159",2023-10-07,14.7,45,47,81.3,1.4,54.6
"Pretoria, South Africa","AD00405","J1299",2023-10-07,23.7,72,1.7,3.1,30,22
"Tainan, Taiwan","AD00403","J0956",2023-10-07,5.7,18,4.5,6,40.9,34.3
"Amity University Manesar, India","AD00408","J1303",2023-10-06,23.7,72,13.5,19,21.2,41
"Pretoria, South Africa","AD00405","J1299",2023-10-06,24,73,13.4,19.1,38.5,28.4
"Tainan, Taiwan","AD00403","J0956",2023-10-06,23.7,72,5,11,41,32.8
"Amity University Manesar, India","AD00408","J1303",2023-10-05,24,74,14.5,17.3,22.7,38.5
"Amity University Manesar, India","AD00409","J1179",2023-10-05,0,1,26.5,26.5,42.2,24.6
"Pretoria, South Africa","AD00405","J1299",2023-10-05,23.3,71,9.7,11.2,31.9,31.7
"Tainan, Taiwan","AD00403","J0956",2023-10-05,24,72,1.5,3.3,41.2,33
"Amity University Manesar, India","AD00409","J1179",2023-10-04,23.7,72,24.5,34.4,35,28.1
"Amity University Noida, India","AD00088","J1113",2023-10-04,9.7,30,49,68.7,14.1,53.7
"Tainan, Taiwan","AD00403","J0956",2023-10-04,23.7,72,3.5,5.4,40.7,32.5
"Amity University Manesar, India","AD00409","J1179",2023-10-03,23.7,72,17.4,26.4,33.6,28.3
"Pretoria, South Africa","AD00103","J1114",2023-10-03,9.3,29,20.1,27.5,7.9,48
"Pretoria, South Africa","AD00405","J1299",2023-10-03,1.7,6,8.5,8.6,34,36.3
"Amity University Manesar, India","AD00409","J1179",2023-10-02,23.7,72,11.9,18.8,34.7,27.9
"Pretoria, South Africa","AD00103","J1114",2023-10-02,23.7,72,11.8,20.4,13.8,39.6
"Pretoria, South Africa","AD00405","J1299",2023-10-02,23.7,72,8.3,11.5,34.2,29.1
"Amity University Manesar, India","AD00409","J1179",2023-10-01,23.6,72,17.6,29,36,28.3
"Pretoria, South Africa","AD00405","J1299",2023-10-01,23.7,72,14.3,20,36.2,29.3
"Taichung, Taiwan","AD00094","J1232",2023-10-01,14.7,45,14.2,29.4,13.5,56.2
"Amity University Manesar, India","AD00409","J1179",2023-09-30,23.7,72,20.2,29.4,35.7,30.4
"Pretoria, South Africa","AD00405","J1299",2023-09-30,23.7,72,21,32.2,35.2,31.3
"Taichung, Taiwan","AD00094","J1232",2023-09-30,23.7,72,27,44.5,15.5,55
"Amity University Manesar, India","AD00409","J1179",2023-09-29,23.7,72,19.6,31.3,36.7,30
"Amity University Noida, India","AD00088","J1060",2023-09-29,9.3,29,33.2,52.7,11.6,58.9
"Pretoria, South Africa","AD00405","J1299",2023-09-29,23.6,72,19.1,30.2,36.7,30.5
"Taichung, Taiwan","AD00094","J1232",2023-09-29,23.7,72,25.2,33.6,18.8,52.9
"Amity University Manesar, India","AD00409","J1179",2023-09-28,23.7,72,9,14.4,40,26.1
"Pretoria, South Africa","AD00405","J1299",2023-09-28,23.7,72,8,10.2,39.7,26.3
"Amity University Manesar, India","AD00409","J1179",2023-09-27,24,73,10.5,14.8,42,27.5
"Pretoria, South Africa","AD00103","J1164",2023-09-27,13,40,21.4,40.5,16.4,38
"Pretoria, South Africa","AD00405","J1299",2023-09-27,23.7,72,12,17.3,40.6,27.2
"Amity University Manesar, India","AD00409","J1194",2023-09-26,22.3,68,24.4,30.4,39.1,30.7
"Pretoria, South Africa","AD00103","J1164",2023-09-26,23.7,73,14.3,44.3,7.1,45.4
"Pretoria, South Africa","AD00405","J1299",2023-09-26,23.7,72,23.4,28.6,37.8,31.7
"Amity University Manesar, India","AD00409","J1194",2023-09-25,23.7,72,17.7,22.7,33.4,31.4
"Amity University Noida, India","AD00088","J0936",2023-09-25,8,25,54.9,77.5,16.2,59
"Pretoria, South Africa","AD00405","J1299",2023-09-25,24,73,7.3,10.9,31.9,33.2
"Taichung, Taiwan","AD00094","J1242",2023-09-25,4.3,14,30.7,38,10.9,61.9
"Amity University Manesar, India","AD00409","J1194",2023-09-24,23.7,72,14.8,27.6,33.4,28.2
"Taichung, Taiwan","AD00094","J1242",2023-09-24,23.7,72,25.6,34.7,19.1,52.2
"Amity University Manesar, India","AD00409","J1194",2023-09-23,23.6,72,20.5,31.8,33.9,27.6
"Amity University Manesar, India","AD00409","J1194",2023-09-22,23.7,72,27.3,44.2,36.4,28.3
"Amity University Manesar, India","AD00409","J1194",2023-09-21,23.7,72,24.7,35.2,37.7,28.9
"Pretoria, South Africa","AD00103","J1137",2023-09-21,11.3,36,35.3,65.8,1.3,54.6
"Taichung, Taiwan","AD00094","J1066",2023-09-21,0,1,44,44,17.6,54.1
"Taichung, Taiwan","AD00094","J1219",2023-09-21,16.7,51,22.2,36.3,19.4,51.2
"Amity University Manesar, India","AD00409","J1194",2023-09-20,23.7,72,23.7,31.1,40.2,28.9
"Amity University Noida, India","AD00088","J0902",2023-09-20,14,43,31.9,57.4,18.6,57.9
"Taichung, Taiwan","AD00094","J1066",2023-09-20,23.7,72,30.5,58.3,15.8,54.3
"Amity University Manesar, India","AD00409","J1194",2023-09-19,24,73,16.5,24.4,39.6,28.6
"Taichung, Taiwan","AD00094","J1066",2023-09-19,23.7,72,21.9,36.4,19.8,51
"Amity University Manesar, India","AD00409","J1202",2023-09-18,5.3,17,20.8,22.7,37.6,35.1
"Amity University Manesar, India","AD00409","J1202",2023-09-17,23.7,72,19.1,27.8,42.2,27.8
"Amity University Manesar, India","AD00409","J1202",2023-09-16,23.6,72,12.4,15.5,48.4,26.4
"Pretoria, South Africa","AD00103","J1136",2023-09-16,21.3,65,17.9,58.5,2.1,45.1
"Amity University Manesar, India","AD00409","J1202",2023-09-15,23.7,72,17,20.8,47,27
"Pretoria, South Africa","AD00103","J1136",2023-09-15,23.7,72,27.9,81.3,2.4,46.1
"Taichung, Taiwan","AD00094","J1066",2023-09-15,18.6,57,34.6,53.6,14.9,54.6
"Amity University Manesar, India","AD00409","J1202",2023-09-14,23.7,72,21.4,28,45,30.2
"Amity University Noida, India","AD00088","J0928",2023-09-14,5.3,17,45.9,55.3,14.2,65.5
"Taichung, Taiwan","AD00094","J1066",2023-09-14,23.7,72,29.3,42.1,15.6,53
"Tainan, Taiwan","AD00403","J1166",2023-09-14,1,4,1.2,1.4,42,26.6
"Amity University Manesar, India","AD00409","J1202",2023-09-13,23.7,72,21.5,28.2,42,32.1
"Taichung, Taiwan","AD00094","J1066",2023-09-13,23.7,72,28.8,47.9,19.3,48.9
"Tainan, Taiwan","AD00403","J1166",2023-09-13,23.6,72,2.1,2.9,41.5,26.8
"Amity University Manesar, India","AD00409","J1202",2023-09-12,24,67,0.6,1.3,40.2,34.3
"Pretoria, South Africa","AD00103","J1037",2023-09-12,20.6,64,10.1,20.8,13.1,33.1
"Tainan, Taiwan","AD00403","J1166",2023-09-12,23.7,72,2.8,7,42.6,28.2
"Amity University Manesar, India","AD00409","J1184",2023-09-11,22.3,68,15.4,17.6,35.8,34.1
"Amity University Noida, India","AD00088","J1104",2023-09-11,16,49,33.5,45.5,24.9,52.6
"Pretoria, South Africa","AD00103","J1037",2023-09-11,23.7,72,19.9,54.6,6.3,39.5
"Tainan, Taiwan","AD00403","J1166",2023-09-11,23.7,72,16.1,18.7,46.7,32.1
"Amity University Manesar, India","AD00409","J1184",2023-09-10,23.7,72,18.9,25,38.8,32.4
"Tainan, Taiwan","AD00403","J1166",2023-09-10,23.7,72,19.5,26.3,49.2,30.8
"Amity University Manesar, India","AD00409","J1184",2023-09-09,23.7,72,11.5,18,38.6,30.8
"Tainan, Taiwan","AD00403","J1166",2023-09-09,23.7,72,12.3,18.7,49.1,28.9
"Amity University Manesar, India","AD00409","J1184",2023-09-08,23.7,72,25.8,30.5,35.5,31.8
"Taichung, Taiwan","AD00094","J1079",2023-09-08,18.6,57,6.8,14.6,23.7,49.2
"Tainan, Taiwan","AD00403","J1166",2023-09-08,23.7,72,26.1,31.6,44.8,30
"Amity University Manesar, India","AD00409","J1184",2023-09-07,24,60,1,1.8,35.4,35.2
"Taichung, Taiwan","AD00094","J1079",2023-09-07,23.7,72,10.4,19,19,52.1
"Tainan, Taiwan","AD00403","J1166",2023-09-07,24,73,13.2,22.6,45.9,33.6
"Amity University Manesar, India","AD00409","J1199",2023-09-06,22.3,68,20.8,27.1,34.8,34.8
"Taichung, Taiwan","AD00094","J1079",2023-09-06,23.7,72,10.3,26.7,30.2,44.6
"Tainan, Taiwan","AD00403","J1197",2023-09-06,22.3,68,21.3,28.5,45.2,33
"Amity University Manesar, India","AD00409","J1199",2023-09-05,23.6,72,27.3,33,35,33.2
"Tainan, Taiwan","AD00403","J1197",2023-09-05,23.6,72,27.8,34.5,45.5,31.4
"Amity University Manesar, India","AD00409","J1199",2023-09-04,23.7,72,22.8,30.6,32.9,33.7
"Pretoria, South Africa","AD00103","J1015",2023-09-04,9,28,48.8,57.9,1,56.2
"Tainan, Taiwan","AD00403","J1197",2023-09-04,23.7,72,23.3,31.8,42.2,32.1
"Amity University Manesar, India","AD00409","J1199",2023-09-03,23.7,72,16.3,24.8,33.3,32.5
"Tainan, Taiwan","AD00403","J1197",2023-09-03,23.7,72,16.8,26,42.7,30.9
"Amity University Manesar, India","AD00409","J1199",2023-09-02,23.7,72,11.2,18.1,35.1,30.5
"Tainan, Taiwan","AD00403","J1197",2023-09-02,23.7,72,11.6,19,44.6,28.8
"Amity University Manesar, India","AD00409","J1199",2023-09-01,24,36,1,2.6,28.2,36.7
"Pretoria, South Africa","AD00103","J1043",2023-09-01,20,61,38.4,101.8,4.3,45.3
"Tainan, Taiwan","AD00403","J1197",2023-09-01,24,73,6.1,11.8,42.6,32.1
"Amity University Manesar, India","AD00409","J1201",2023-08-31,22,67,18.5,22.8,39.5,34.5
"Amity University Noida, India","AD00088","J1099",2023-08-31,7.7,27,17.2,23.7,15.3,60
"Pretoria, South Africa","AD00103","J1043",2023-08-31,23.7,72,22.3,50.1,3.9,46
"Tainan, Taiwan","AD00403","J1209",2023-08-31,22.7,69,18.7,23.3,50.3,32.8
"Amity University Manesar, India","AD00409","J1201",2023-08-30,24,50,1.3,11.2,44.5,32.4
"Pretoria, South Africa","AD00103","J1016",2023-08-30,22,67,42.5,99.6,6.6,44.3
"Tainan, Taiwan","AD00403","J1209",2023-08-30,24,73,9.8,16.4,57.5,30.2
"Amity University Manesar, India","AD00409","J1191",2023-08-29,4,13,15.1,17.2,42.3,37.8
"Amity University Noida, India","AD00088","J1091",2023-08-29,9,29,18.8,24.4,17,58.3
"Amity University Manesar, India","AD00409","J1191",2023-08-28,23.7,72,10.1,18.6,40.8,33.8
"Amity University Manesar, India","AD00409","J1191",2023-08-27,23.6,72,14.2,26.4,39.3,34
"Amity University Manesar, India","AD00409","J1191",2023-08-26,23.7,72,19.1,30.4,31.9,37.8
"Taichung, Taiwan","AD00094","J1090",2023-08-26,18.6,57,12.7,27.9,16.3,54.3
"Amity University Manesar, India","AD00409","J1191",2023-08-25,23.7,72,33.5,40.7,33.4,37.8
"Taichung, Taiwan","AD00094","J1090",2023-08-25,23.7,72,19.9,42.4,19.9,53.1
"Amity University Manesar, India","AD00409","J1191",2023-08-24,23.7,72,47.6,56.2,35.8,38.3
"Taichung, Taiwan","AD00094","J1090",2023-08-24,23.7,72,6.9,12.3,20.3,50.2
"Amity University Manesar, India","AD00409","J1191",2023-08-23,24,73,2.8,6.1,36.5,37.7
"Amity University Manesar, India","AD00409","J1300",2023-08-22,22.3,68,37.6,43.7,33.3,38.5
"Taichung, Taiwan","AD00094","J1064",2023-08-22,9.3,29,5.6,12.1,13.5,57.4
"Amity University Manesar, India","AD00409","J1300",2023-08-21,23.7,72,28.2,43.5,32.8,37.1
"Taichung, Taiwan","AD00094","J1064",2023-08-21,23.7,72,7,15.2,21.8,49.9
"Tainan, Taiwan","AD00403","J1214",2023-08-21,0.7,3,22.3,27.2,49.3,36.8
"Amity University Manesar, India","AD00409","J1300",2023-08-20,23.6,72,28.6,38.5,32.5,35.8
"Pretoria, South Africa","AD00103","J1018",2023-08-20,2.3,8,38.9,42.9,5.5,47.7
"Tainan, Taiwan","AD00403","J1214",2023-08-20,23.6,72,28.8,39.6,42.4,34.1
"Amity University Manesar, India","AD00409","J1300",2023-08-19,23.7,72,22.5,28.8,33.3,33.9
"Pretoria, South Africa","AD00103","J1018",2023-08-19,23.7,72,48.9,70.4,5.7,42.3
"Taichung, Taiwan","AD00094","J1115",2023-08-19,14.3,44,9.3,18.8,17,53.6
"Tainan, Taiwan","AD00403","J1214",2023-08-19,23.7,72,23.1,30.4,43.3,32.2
"Amity University Manesar, India","AD00409","J1300",2023-08-18,23.7,72,21.7,31.3,33.9,33.8
"Pretoria, South Africa","AD00103","J1018",2023-08-18,23.7,72,41.8,88.8,4.5,45.3
"Taichung, Taiwan","AD00094","J1115",2023-08-18,23.7,72,7.3,15.8,25.2,46.2
"Tainan, Taiwan","AD00403","J1214",2023-08-18,23.7,72,22.5,32.7,43.9,32.1
"Amity University Manesar, India","AD00409","J1300",2023-08-17,23.7,72,12.9,19.2,35.3,32.8
"Pretoria, South Africa","AD00103","J1029",2023-08-17,9.3,29,29.1,36.1,5.5,47.2
"Taichung, Taiwan","AD00094","J1116",2023-08-17,9.3,29,14.5,25.7,18.3,54.8
"Tainan, Taiwan","AD00403","J1214",2023-08-17,23.7,72,13.6,20.8,44.4,31.1
"Amity University Manesar, India","AD00409","J1300",2023-08-16,24,34,0.4,0.3,25.5,39.9
"Amity University Noida, India","AD00088","J1076",2023-08-16,7.3,23,25.3,27.8,17.3,60.1
"Pretoria, South Africa","AD00103","J1029",2023-08-16,23.7,72,33.1,41.7,13.2,40.2
"Taichung, Taiwan","AD00094","J1116",2023-08-16,23.7,72,9.1,16.5,27.6,45.3
"Tainan, Taiwan","AD00403","J1214",2023-08-16,24,73,8.2,13,45,33
"Tainan, Taiwan","AD00403","J1200",2023-08-15,6.3,20,13.5,18.1,47.7,38.7
"Amity University Noida, India","AD00088","J1112",2023-08-14,8.3,27,22.9,28.6,17,59.9
"Taichung, Taiwan","AD00094","J1070",2023-08-14,14.3,44,11.2,22.1,22.6,50.8
"Tainan, Taiwan","AD00403","J1200",2023-08-14,23.7,72,15.6,18,46.8,35.9
"Pretoria, South Africa","AD00103","J1046",2023-08-13,6.7,21,25.8,45.6,3.3,52.2
"Taichung, Taiwan","AD00094","J1070",2023-08-13,23.7,72,11.8,22.9,19,51.9
"Tainan, Taiwan","AD00403","J1200",2023-08-13,23.7,72,10.8,12.4,49.8,34.7
"Pretoria, South Africa","AD00103","J1046",2023-08-12,24,73,55.2,130.7,8.4,41.6
"Taichung, Taiwan","AD00094","J1070",2023-08-12,23.7,72,9.1,14.5,21.4,49.6
"Tainan, Taiwan","AD00403","J1200",2023-08-12,23.7,72,13.5,21.8,54,32.2
"Amity University Noida, India","AD00088","J1109",2023-08-11,13.7,44,25.8,45.3,20.7,55.7
"Pretoria, South Africa","AD00103","J1046",2023-08-11,23.7,72,49.2,116.8,9,39.1
"Tainan, Taiwan","AD00403","J1200",2023-08-11,24,73,8.7,12.3,53.8,34.1
"Tainan, Taiwan","AD00403","J1169",2023-08-10,3,10,6.8,7.9,56.5,29.5
"Amity University Noida, India","AD00088","J1139",2023-08-09,8.7,30,16.5,20.9,16.5,62
"Taichung, Taiwan","AD00094","J1065",2023-08-09,16.3,50,10.7,19.3,22.9,49.8
"Tainan, Taiwan","AD00403","J1169",2023-08-09,23.7,72,14,20.9,49.8,33.9
"Taichung, Taiwan","AD00094","J1065",2023-08-08,23.7,72,7.8,9.9,26.1,46.7
"Tainan, Taiwan","AD00403","J1169",2023-08-08,24,73,10.6,13.8,53.3,31.5
"Pretoria, South Africa","AD00103","J1009",2023-08-07,16.3,50,60.6,148.8,2,47.5
"Tainan, Taiwan","AD00403","J1211",2023-08-07,23,70,11.2,15.2,53.9,31
"Tainan, Taiwan","AD00403","J1211",2023-08-06,23.7,72,10.3,23,55.1,29
"Pretoria, South Africa","AD00103","J1008",2023-08-05,2,7,13.8,27.5,7.1,43.3
"Tainan, Taiwan","AD00403","J1211",2023-08-05,23.6,72,19.3,24.7,46.2,35.7
"Pretoria, South Africa","AD00103","J1008",2023-08-04,23.7,72,62.4,144,7.9,37.3
"Tainan, Taiwan","AD00403","J1211",2023-08-04,23.7,72,17.4,21.2,50.6,32.6
"Amity University Noida, India","AD00088","J1085",2023-08-03,12.3,38,18.1,22.6,26.5,54.2
"Pretoria, South Africa","AD00103","J1008",2023-08-03,23.7,72,17.1,40.5,9.3,37.2
"Tainan, Taiwan","AD00403","J1211",2023-08-03,23.7,72,14.9,19.8,51.7,30.7
"Taichung, Taiwan","AD00094","J1075",2023-08-02,9.3,29,10,15,20.5,52.6
"Tainan, Taiwan","AD00403","J1211",2023-08-02,23.7,72,15.6,21.2,46.8,33.3
"Pretoria, South Africa","AD00103","J1047",2023-08-01,13,40,31.6,79.6,3.9,38.4
"Taichung, Taiwan","AD00094","J1075",2023-08-01,23.7,72,7.5,11.4,26,47
"Tainan, Taiwan","AD00403","J1211",2023-08-01,24,73,11.5,15.4,41,36.5
"Tainan, Taiwan","AD00403","J1168",2023-07-31,22.7,69,12.2,17.7,39.5,34.8
"AASTU, Ethiopia","AD00093","J0609",2023-07-30,3.3,11,50.7,112.8,16.2,44.5
"Tainan, Taiwan","AD00403","J1168",2023-07-30,23.6,72,10.8,15.6,44.7,34.1
"AASTU, Ethiopia","AD00093","J0609",2023-07-29,24,73,46.9,71.5,17.1,43.6
"Tainan, Taiwan","AD00403","J1168",2023-07-29,23.7,72,24.2,34.6,45.1,35
"Tainan, Taiwan","AD00403","J1168",2023-07-28,23.7,72,23.4,32.8,43.9,35
"Amity University Noida, India","AD00088","J1105",2023-07-27,10,31,37,53.7,24.8,55.4
"Tainan, Taiwan","AD00403","J1168",2023-07-27,23.7,72,28,35.1,41.5,36.8
"Pretoria, South Africa","AD00103","J1008",2023-07-26,19.7,60,58.7,123.8,11.7,39.6
"Tainan, Taiwan","AD00403","J1168",2023-07-26,24,73,22.1,26.4,46.8,36.7
"Amity University Noida, India","AD00088","J1160",2023-07-25,5.3,17,43,53.4,13.4,70.2
"Pretoria, South Africa","AD00103","J1008",2023-07-25,23.7,72,29.2,35.4,17.3,35.9
"Tainan, Taiwan","AD00403","J1028",2023-07-25,3.7,12,24.3,26.6,41.9,41.3
"Tainan, Taiwan","AD00403","J1028",2023-07-24,23.7,72,19.8,29.8,41.8,33
"AASTU, Ethiopia","AD00098","J0541",2023-07-23,1.3,5,32,40.5,14,47.1
"Taichung, Taiwan","AD00094","J1103",2023-07-23,16,49,5.7,11.9,16.3,54
"Tainan, Taiwan","AD00403","J1028",2023-07-23,23.7,72,17.6,23.5,43.9,34
"AASTU, Ethiopia","AD00098","J0541",2023-07-22,23.7,73,64,204.7,17.7,41.6
"Taichung, Taiwan","AD00094","J1103",2023-07-22,23.7,72,5.3,8.9,17.1,54
"Tainan, Taiwan","AD00403","J1028",2023-07-22,23.7,72,17.1,23.1,54.1,31.5
"AASTU, Ethiopia","AD00091","J0628",2023-07-21,17.7,54,22,55.6,32.9,34.2
"AASTU, Ethiopia","AD00098","J0541",2023-07-21,23.7,72,57.7,153.7,16.6,43.4
"Taichung, Taiwan","AD00094","J1103",2023-07-21,23.7,72,5.9,12.3,22.5,49.5
"Tainan, Taiwan","AD00403","J1028",2023-07-21,24,73,6.7,12.3,54.2,33.2
"AASTU, Ethiopia","AD00091","J0628",2023-07-20,24,73,14.2,40.3,37.5,31.6
"AASTU, Ethiopia","AD00098","J0541",2023-07-20,24,75,39.6,98.9,18,42.6
"Amity University Noida, India","AD00088","J1163",2023-07-20,10,31,33,49.1,14.8,67.7
"Tainan, Taiwan","AD00403","J1035",2023-07-20,4,13,37.5,41.7,44.9,42.2
"AASTU, Ethiopia","AD00091","J0628",2023-07-19,23.7,72,21.1,54,39.5,29.6
"AASTU, Ethiopia","AD00098","J0541",2023-07-19,23.7,76,57.2,143.7,18.9,40.1
"Pretoria, South Africa","AD00103","J1041",2023-07-19,7.3,23,18.7,31.9,1,51.1
"Taichung, Taiwan","AD00094","J1063",2023-07-19,9.3,29,3.6,7,11.3,59.3
"Tainan, Taiwan","AD00403","J1035",2023-07-19,23.7,72,15.8,24.2,43.8,34.5
"Amity University Noida, India","AD00088","J1150",2023-07-18,8.3,26,27.3,42.8,23.4,57.6
"Pretoria, South Africa","AD00103","J1048",2023-07-18,12.3,38,46.6,79,3.5,45.7
"Taichung, Taiwan","AD00094","J1063",2023-07-18,23.7,72,5,11.6,23.8,48
"Tainan, Taiwan","AD00403","J1035",2023-07-18,23.7,72,50.3,108.9,42.3,35.8
"Pretoria, South Africa","AD00103","J1048",2023-07-17,23.7,73,62.3,129.1,5.2,44.2
"Tainan, Taiwan","AD00403","J1035",2023-07-17,23.7,72,90.2,104.6,46.6,32.6
"Tainan, Taiwan","AD00403","J1035",2023-07-16,24,73,29.1,48.7,46.8,35.2
"Taichung, Taiwan","AD00094","J0998",2023-07-15,17.3,53,14.4,27.2,14.1,56.7
"Pretoria, South Africa","AD00103","J1010",2023-07-14,9.3,29,13.7,33.4,8.2,37.8
"Taichung, Taiwan","AD00094","J0998",2023-07-14,23.7,72,8.4,21.9,18.5,52.1
"Pretoria, South Africa","AD00103","J1010",2023-07-13,23.7,72,43.9,88.1,9.3,38.3
"Taichung, Taiwan","AD00094","J0963",2023-07-12,9.3,29,2.7,5.3,10.5,60.3
"Tainan, Taiwan","AD00403","J1024",2023-07-12,7.3,23,13.2,15.7,40,43.9
"Taichung, Taiwan","AD00094","J0963",2023-07-11,23.7,72,4.5,12.6,19.6,49.7
"Tainan, Taiwan","AD00403","J1024",2023-07-11,23.6,72,14.3,21.4,45,33.5
"Tainan, Taiwan","AD00403","J1024",2023-07-10,23.7,72,12.9,22.6,53.3,30.3
"Tainan, Taiwan","AD00403","J1024",2023-07-09,23.7,73,5.5,8.6,47.1,33.5
"Tainan, Taiwan","AD00403","J1024",2023-07-08,23.7,72,12.2,18.8,48.6,35.3
"Taichung, Taiwan","AD00094","J0951",2023-07-07,18.6,57,18.1,23.4,13.9,54.5
"Tainan, Taiwan","AD00403","J1024",2023-07-07,24,73,13.9,19.7,54,34.3
"Amity University Noida, India","AD00088","J1086",2023-07-06,10.3,32,19.8,38.7,26.9,53.1
"Pretoria, South Africa","AD00103","J1054",2023-07-06,18.7,57,128.2,340.1,10.1,38.6
"Taichung, Taiwan","AD00094","J0951",2023-07-06,23.7,72,10.7,16.6,17.8,52.8
"Tainan, Taiwan","AD00403","J1057",2023-07-06,6.3,20,16.5,17.7,46.5,43
"Pretoria, South Africa","AD00103","J1054",2023-07-05,23.7,72,89.9,188.3,5.1,43.4
"Taichung, Taiwan","AD00094","J0951",2023-07-05,23.7,72,6.8,11.8,20.9,49.5
"Tainan, Taiwan","AD00403","J1057",2023-07-05,23.7,72,18,31.8,54.3,32.4
"Amity University Noida, India","AD00088","J1081",2023-07-04,12.3,38,31.3,72,20.1,60.3
"Pretoria, South Africa","AD00103","J1036",2023-07-04,9.3,29,29.3,53.5,6.4,45.4
"Taichung, Taiwan","AD00094","J0977",2023-07-04,2,7,4.3,5.7,12.6,58
"Tainan, Taiwan","AD00403","J1057",2023-07-04,23.7,72,69.4,140.1,54.5,34.2
"Pretoria, South Africa","AD00103","J1036",2023-07-03,23.7,72,54.1,173.8,6.5,44.1
"Taichung, Taiwan","AD00094","J0977",2023-07-03,23.7,72,3.1,6,21.9,48.7
"Tainan, Taiwan","AD00403","J1014",2023-07-03,22.3,68,22,30.7,51,32.9
"Tainan, Taiwan","AD00403","J1014",2023-07-02,23.7,72,17,29.6,48.5,33.8
"Pretoria, South Africa","AD00103","J1052",2023-07-01,9.3,29,21.1,48.2,3.9,46.3
"Taichung, Taiwan","AD00094","J0953",2023-07-01,13.7,42,2.6,6.7,14.5,55.6
"Tainan, Taiwan","AD00403","J1014",2023-07-01,23.7,72,18.6,25.4,48.3,34.6
"Pretoria, South Africa","AD00103","J1052",2023-06-30,23.7,72,38.6,101.9,9,37.2
"Taichung, Taiwan","AD00094","J0953",2023-06-30,23.6,72,12.8,18.9,20.8,52.6
"Tainan, Taiwan","AD00403","J1014",2023-06-30,24,73,32.5,76.4,56.2,31.9
"Taichung, Taiwan","AD00094","J0953",2023-06-29,23.7,72,11.3,44.1,24.4,47.8
"Tainan, Taiwan","AD00403","J1025",2023-06-29,7,22,45.3,66.4,38.2,44.9
"Taichung, Taiwan","AD00094","J1007",2023-06-28,2,7,11.4,12.4,14.3,57.6
"Tainan, Taiwan","AD00403","J1025",2023-06-28,23.7,72,40,59.6,41.8,34.3
